id,name,rating,genre,plot_summary,poster_url,release_year,duration,type
186,Marked (2025) Hindi Dubbed Series,8,"Thriller, Drama, Mystery","“Marked” follows a group of strangers whose lives are inexplicably connected by a series of mysterious symbols appearing across the city. Each episode unravels secrets, tensions, and dark motives as the protagonists struggle to understand the meaning behind the markings. The show combines suspenseful storytelling with psychological drama, exploring themes of fate, identity, and hidden pasts. With intense performances and cinematic visuals, “Marked” keeps viewers on edge, questioning who can be trusted and what lies beneath the surface.",https://m.media-amazon.com/images/M/MV5BOTk4MzU3ZmUtMTE1NS00Y2YyLTg4ZmYtNDU1MzlkNTQ0OTUyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50 min/episode,WEBSERIES
187,Countdown (2025) S01 Hindi Dubbed Series,8.1,"Thriller, Action, Mystery","“Countdown” follows a gripping tale of suspense as a shadowy organization threatens global security with a countdown timer that could trigger catastrophic events. Each episode delves into the lives of a specialized task force racing against time, uncovering hidden conspiracies, and making impossible choices to prevent disaster. With high-octane action, psychological tension, and intricate plot twists, the series keeps viewers on edge, exploring themes of trust, betrayal, and moral ambiguity.",https://m.media-amazon.com/images/M/MV5BYzc4MmIzNzgtMmY5MC00NzNlLTgxNjUtZWE4NDAzNjFjYTlmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,55 min/episode,WEBSERIES
188,Trainwreck: Storm Area 51 (2025) Hindi Dubbed Series,8,"Action, Comedy, Sci-Fi","“Trainwreck: Storm Area 51” is a thrilling and hilarious adventure that follows a group of conspiracy theorists attempting to infiltrate the infamous Area 51. Combining humor, suspense, and action, the series explores alien lore, government secrets, and the chaotic consequences of curiosity. Characters face bizarre challenges, high-tech defenses, and their own eccentric personalities as they try to uncover the mysteries hidden within the top-secret military facility. Fast-paced, entertaining, and unpredictable, it balances laughter with tension while exploring the limits of human daring.",https://m.media-amazon.com/images/M/MV5BMDUwN2I2ZDItZjhlMy00MmE2LWI2MGMtM2U4ZmZkMGM4OWUyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,55 min/episode,WEBSERIES
189,WWE: Unreal (2025) Hindi Dubbed Series,8.2,"Sports, Drama, Reality","“WWE: Unreal” offers a behind-the-scenes look at the drama, intensity, and spectacle of professional wrestling. The series delves into the personal lives of superstars, their rivalries, backstage politics, and the physical and emotional toll of life in the ring. From championship dreams to personal struggles, each episode highlights the determination, sacrifices, and larger-than-life personas that define WWE. Combining authentic storytelling with high-energy action, the series appeals to fans and newcomers alike, revealing the real human stories behind the glamour and showmanship.",https://m.media-amazon.com/images/M/MV5BNzllMzAwNWYtNzUyYi00YTM2LTg2NDctMzUyN2Q0ZmM2Y2E5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–60 min/episode,WEBSERIES
190,Critical Between Life and Death (2025) Hindi Dubbed Series,8.1,"Medical, Drama, Thriller","“Critical Between Life and Death” immerses viewers in the high-stakes world of emergency medicine, where split-second decisions can mean the difference between survival and tragedy. Doctors, nurses, and paramedics navigate life-and-death situations, ethical dilemmas, and personal challenges, often facing moral conflicts and heart-wrenching choices. Each episode combines tense medical emergencies with character-driven drama, highlighting courage, empathy, and resilience. The series explores the fragility of life, the power of human determination, and the intense emotions experienced in the most critical moments, delivering a compelling and emotionally charged narrative.",https://m.media-amazon.com/images/M/MV5BZWRhYmRmM2QtOTcyOC00ZThmLTk3ZDQtOGZkOTBkOTUzOTA5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,45–50 min/episode,WEBSERIES
191,Star Trek Strange New Worlds (2025) S03 Hindi Dubbed Series,8.7,"Sci-Fi, Adventure, Drama","In “Star Trek: Strange New Worlds,” the crew of the USS Enterprise explores uncharted regions of the galaxy, encountering strange civilizations, moral dilemmas, and cosmic phenomena. Season 3 continues the saga with Captain Pike, Spock, and Number One facing new interstellar threats and internal conflicts that test their leadership, loyalty, and humanity. Each episode blends thrilling space adventures with deep philosophical questions about ethics, exploration, and coexistence. The series masterfully balances action, suspense, and character-driven drama, delivering a nostalgic yet fresh Star Trek experience.",https://m.media-amazon.com/images/M/MV5BOWY1Y2ZlNzctMzIwMi00NTM3LWJiNDUtMTZmYWY0Y2NmZmE2XkEyXkFqcGc@._V1_.jpg,2025,50–60 min/episode,WEBSERIES
192,Untamed (2025) S01 Hindi Dubbed Series,8.5,"Action, Drama, Adventure","“Untamed” follows the journey of characters living on the edge of society, exploring survival, rebellion, and freedom. The series blends intense action sequences with human drama, showing how individuals challenge authority and societal expectations. As characters struggle to protect their communities, confront personal demons, and survive dangerous territories, the story explores themes of loyalty, courage, and the consequences of choices in a harsh world.",https://m.media-amazon.com/images/M/MV5BODkxMDM5YWItNDcxZi00NjQ3LWE3NzMtNjM0MzgyNWM0MDhhXkEyXkFqcGc@._V1_.jpg,2025,55 min/episode,WEBSERIES
193,The Gringo Hunters (2025) S01 Hindi Dubbed Series,8.4,"Action, Crime, Thriller","“The Gringo Hunters” follows a team of skilled operatives tracking high-profile fugitives across dangerous territories. Each mission tests their ingenuity, morality, and teamwork as they confront ruthless criminals and unpredictable environments. Combining thrilling action, suspenseful storylines, and character-driven drama, the series explores loyalty, justice, and the human cost of the pursuit of power. Each episode escalates the stakes, delivering high-octane excitement while exploring the personal stories behind the hunters themselves.",https://m.media-amazon.com/images/M/MV5BYWYxNGY3MGQtNTBkYi00YWUxLWE3YzQtMTNmYzFkZTU3ZjM1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–55 min/episode,WEBSERIES
194,The Sandman (2025) S02 Hindi Dubbed Series,8.6,"Fantasy, Drama, Mystery","“The Sandman” follows the immortal Dream, who rules over the world of dreams. Season 2 continues exploring the consequences of his past actions and the conflicts between the Dreaming and the waking world. Each episode weaves intricate storylines with dark fantasy, moral dilemmas, and complex character arcs, blending mythology, horror, and philosophical introspection in a visually stunning narrative.",https://m.media-amazon.com/images/M/MV5BNjk0M2ZhZTQtZjQ0NC00ODA2LWFkN2ItMTA0ZTc0MjJjODg0XkEyXkFqcGc@._V1_.jpg,2025,55–60 min/episode,WEBSERIES
195,Ironheart (2025) S01 Hindi Dubbed Series,8.3,"Action, Sci-Fi, Drama","“Ironheart” follows Riri Williams, a young genius who creates a powerful suit of armor to protect the world. Season 1 focuses on her journey as a hero, balancing personal challenges, moral responsibilities, and threats from formidable adversaries. The series combines high-tech action, superhero drama, and emotional depth, showcasing courage, intelligence, and perseverance.",https://m.media-amazon.com/images/M/MV5BN2EzMGZhOTktYjVhZi00NmIwLWIxZDEtNWUxZTQyNjhkYWQ4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–55 min/episode,WEBSERIES
196,Squid Game (2025) Season 3 Hindi Dubbed Series,8.9,"Thriller, Drama, Survival","“Squid Game” returns with Season 3, continuing the deadly games where participants risk everything for survival and fortune. New competitors, intense challenges, and dark secrets reveal the human psyche under extreme conditions. Season 3 explores themes of morality, greed, betrayal, and resilience, combining suspense, emotional drama, and shocking twists that keep viewers on the edge of their seats.",https://m.media-amazon.com/images/M/MV5BYTU3ZDVhNmMtMDVlNC00MDc0LTgwNDMtYWE5MTI2ZGI4YWIwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–60 min/episode,WEBSERIES
197,Olympo (2025) S01 Hindi Dubbed Series,8.2,"Action, Drama, Sci-Fi","“Olympo” follows a group of heroes facing extraordinary challenges in a futuristic world filled with political intrigue, high-tech weaponry, and epic battles. Season 1 explores the origin of these characters, their alliances, and betrayals, blending action-packed sequences with emotional character arcs. Each episode delivers suspense, drama, and visually stunning sequences that keep viewers engaged.",https://m.media-amazon.com/images/M/MV5BODUwMTgxOWItMTU3MS00MDg0LTliYjItMWQ1NmYyZDRkMzI0XkEyXkFqcGc@._V1_.jpg,2025,50–55 min/episode,WEBSERIES
198,The Waterfront (2025) S01 Hindi Dubbed Series,8.1,"Thriller, Crime, Drama","“The Waterfront” follows a gripping story of crime, corruption, and survival in a bustling city harbor. Season 1 centers on key players navigating dangerous criminal networks, moral dilemmas, and personal struggles. Each episode combines suspense, intricate plotting, and character-driven drama, revealing the human cost behind power and ambition.",https://m.media-amazon.com/images/M/MV5BYjllZDZiNzUtZTE5MS00MTNjLWJlMDAtZGY4YjM5YTVkM2UxXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–55 min/episode,WEBSERIES
199,Kabul (2025) S01 Hindi Dubbed Series,8.3,"Drama, Action, Thriller","“Kabul” explores the political and social challenges in a conflict-ridden city. Season 1 follows individuals and communities as they navigate danger, alliances, and survival. Each episode is intense, focusing on moral dilemmas, human resilience, and the cost of war, combining gripping storytelling with action and drama.",https://m.media-amazon.com/images/M/MV5BZGJmNDUzZWQtOGNkYi00ODVmLTliYzItMjE5ZmNlNzQ1OTI0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–55 min/episode,WEBSERIES
200,We Were Liars (2025) S01 Hindi Dubbed Series,8,"Drama, Mystery, Thriller","“We Were Liars” follows a wealthy family whose secrets unravel during a summer of lies and betrayals. Season 1 explores suspense, intrigue, and emotional drama as relationships are tested and truths revealed. Each episode delivers a blend of psychological tension, mystery, and character-driven storytelling.",https://m.media-amazon.com/images/M/MV5BNTg5NTY0NzctOTM4OC00MDQxLTliMzItOWYyN2I0OWJjZTdkXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–55 min/episode,WEBSERIES
201,Fubar (2025) S02 Hindi Dubbed Series,8.4,"Action, Drama, Crime","“Fubar” Season 2 continues the high-octane adventures of its characters as they navigate dangerous criminal underworlds and personal challenges. The season highlights intense action sequences, strategic missions, and complex character relationships, exploring themes of loyalty, betrayal, and survival. Each episode blends suspense, drama, and thrilling sequences for a gripping viewing experience.",https://m.media-amazon.com/images/M/MV5BNWJkMGJlNjEtOGE0MC00ZWE0LTkwMGQtM2ZhMjQ1ZWNlN2I0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–55 min/episode,WEBSERIES
202,Peaky Blinders (2022) S06 Hindi Dubbed Series,9.2,"Crime, Drama, Thriller","Season 6 follows Tommy Shelby and the Shelby family as they confront new threats to their empire, navigate political intrigue, and deal with personal and familial struggles. Each episode delivers masterful storytelling, suspense, and character-driven drama, highlighting the consequences of ambition, power, and loyalty.",https://m.media-amazon.com/images/M/MV5BOGM0NGY3ZmItOGE2ZC00OWIxLTk0N2EtZWY4Yzg3ZDlhNGI3XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2022,55–60 min/episode,WEBSERIES
203,Mercy For None (2025) S01 Hindi Dubbed Series,8.3,"Action, Thriller, Drama","“Mercy For None” follows a group of vigilantes and ordinary individuals confronting injustice and corruption. The series explores morality, revenge, and redemption, with each episode blending suspense, high-stakes action, and compelling character arcs.",https://m.media-amazon.com/images/M/MV5BMmY5MzdmYjEtY2RhMS00ZGNkLTliOGEtY2M4NTBmZmU5NDc1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–55 min/episode,WEBSERIES
204,The Survivors (2025) S01 Hindi Dubbed Series,8.2,"Adventure, Drama, Thriller","“The Survivors” follows a group of individuals navigating a post-apocalyptic world, facing challenges of survival, trust, and human resilience. Each episode blends action, suspense, and emotional storytelling, showing how people adapt and fight to endure in a harsh environment.",https://m.media-amazon.com/images/M/MV5BOTE0ODkwMWQtMGMwOS00MGYwLWI3OWQtMWFiZDVhMTFlYzViXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,50–55 min/episode,WEBSERIES
